Time	Flux	Well	Substrate-Temperature	Substrate-OP	Ni-Temperature	Ni-OP	CuBase-Temperature	CuBase-OP	CuTip-Temperature	CuTip-OP	Mn-Temperature	Mn-OP	Sb-Temperature	Sb-OP
20201202144403	0	0	250.0	4.2	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144406	0	0	250.0	5.5	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144410	0	0	250.0	4.1	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	35.1
20201202144413	0	0	250.0	5.1	600.0	11.0	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144416	0	0	250.0	5.3	600.0	10.9	999.9	21.1	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144419	0	0	250.0	4.3	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144422	0	0	250.0	5.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144426	0	0	250.0	4.0	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.9
20201202144429	0	0	250.0	5.1	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.1
20201202144432	0	0	250.1	4.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	34.8
20201202144435	0	0	250.0	4.5	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.3	424.6	34.5
20201202144439	0	0	250.0	5.4	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144442	0	0	250.0	4.2	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	34.9
20201202144445	0	0	249.9	5.6	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144448	0	0	250.0	4.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.4	424.6	34.5
20201202144451	0	0	250.0	4.8	600.0	10.9	1000.1	20.4	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144455	0	0	250.0	5.4	600.0	10.9	1000.1	20.9	1180.0	41.6	823.0	69.4	424.6	34.6
20201202144458	0	0	249.9	5.3	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.5
20201202144501	0	0	250.0	4.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144504	0	0	250.0	5.0	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144509	0	0	250.0	4.8	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144512	0	0	250.0	4.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144516	0	0	249.9	5.0	600.0	11.0	1000.1	20.8	1180.0	41.6	823.0	69.4	424.6	34.7
20201202144519	0	0	250.0	4.6	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	34.9
20201202144522	0	0	250.0	4.8	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.2	424.6	34.9
20201202144527	0	0	250.0	4.9	600.0	11.0	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	34.7
20201202144531	0	0	250.0	4.6	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	35.0
20201202144534	0	0	250.0	4.6	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144538	0	0	250.0	4.9	600.0	10.9	1000.0	21.0	1180.0	41.7	823.0	69.3	424.6	35.2
20201202144541	0	0	250.0	4.7	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144546	0	0	250.0	4.8	600.0	10.9	1000.1	20.2	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144549	0	0	250.0	5.0	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.2	424.6	34.9
20201202144553	0	0	250.0	4.3	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144556	0	0	250.0	4.9	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.4	424.6	34.8
20201202144559	0	0	250.0	4.9	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144603	0	0	250.0	4.7	600.0	10.9	1000.2	20.5	1180.0	41.6	823.0	69.4	424.6	34.8
20201202144607	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144610	0	0	250.0	5.3	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144613	0	0	250.0	5.5	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.5
20201202144616	0	0	250.0	4.1	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	35.0
20201202144619	0	0	249.9	5.1	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144623	0	0	250.1	4.6	600.0	10.9	999.9	20.6	1180.0	41.6	823.0	69.4	424.6	35.0
20201202144626	0	0	250.0	4.4	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144629	0	0	250.0	5.5	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144632	0	0	250.0	4.0	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.2	424.6	34.7
20201202144636	0	0	249.9	5.2	600.0	11.0	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	35.1
20201202144639	0	0	250.0	4.7	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	35.3
20201202144642	0	0	250.0	4.3	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144645	0	0	250.0	5.7	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144648	0	0	250.0	3.9	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144652	0	0	250.0	5.0	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	34.5
20201202144655	0	0	250.0	4.8	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.2	424.6	34.8
20201202144658	0	0	250.0	4.2	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144701	0	0	250.0	5.4	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144704	0	0	250.0	4.4	600.0	10.9	1000.1	20.4	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144708	0	0	250.0	4.7	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.4	424.6	34.7
20201202144712	0	0	250.0	4.9	600.0	10.9	999.9	20.6	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144715	0	0	250.0	4.9	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.3	424.6	34.8
20201202144719	0	0	250.0	4.8	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.4	424.6	34.7
20201202144722	0	0	250.0	4.9	600.0	11.0	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	35.0
20201202144726	0	0	250.0	5.1	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.4	424.6	35.3
20201202144729	0	0	250.0	4.8	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144732	0	0	250.0	4.6	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144737	0	0	250.0	4.8	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144740	0	0	250.0	4.5	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144744	0	0	250.0	4.9	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144747	0	0	250.0	4.8	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144751	0	0	250.0	4.9	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144754	0	0	250.0	4.7	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144758	0	0	250.0	4.4	600.0	11.0	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144801	0	0	250.0	5.1	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144805	0	0	250.0	4.8	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	35.2
20201202144808	0	0	250.0	4.9	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144812	0	0	250.0	4.8	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.4	424.6	34.6
20201202144815	0	0	250.0	4.4	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144818	0	0	250.0	4.3	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144822	0	0	250.0	4.0	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.4	424.6	34.7
20201202144825	0	0	249.9	5.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144828	0	0	250.1	4.1	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144831	0	0	250.0	4.4	600.0	11.0	999.9	20.8	1180.0	41.6	823.0	69.2	424.6	35.0
20201202144835	0	0	250.0	5.5	600.0	11.0	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144838	0	0	250.0	4.0	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.4	424.6	34.6
20201202144841	0	0	250.0	5.2	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.2	424.6	34.8
20201202144844	0	0	250.0	4.6	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144847	0	0	250.0	4.5	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144851	0	0	250.0	5.3	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	34.9
20201202144854	0	0	250.0	4.1	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144857	0	0	250.0	5.0	600.0	10.9	1000.0	20.5	1180.0	41.7	823.0	69.3	424.6	34.8
20201202144900	0	0	250.0	5.1	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144903	0	0	250.0	4.3	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144907	0	0	250.0	5.4	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144910	0	0	250.0	4.0	600.0	11.0	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144913	0	0	250.0	4.5	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	35.2
20201202144916	0	0	250.0	4.8	600.0	10.9	1000.1	20.8	1180.0	41.7	823.0	69.3	424.6	34.5
20201202144920	0	0	250.0	5.0	600.0	11.0	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144923	0	0	250.0	4.9	600.0	10.9	1000.0	20.4	1180.0	41.6	823.0	69.3	424.6	35.2
20201202144928	0	0	250.0	5.1	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.5
20201202144931	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144935	0	0	250.0	4.3	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	35.5
20201202144938	0	0	250.0	5.0	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144941	0	0	250.0	4.7	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.7
20201202144946	0	0	250.0	4.8	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144949	0	0	250.0	4.9	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.5
20201202144953	0	0	250.0	4.5	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144956	0	0	250.0	4.8	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145000	0	0	250.0	4.6	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.4	424.6	35.1
20201202145005	0	0	250.0	4.8	600.0	11.0	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	35.1
20201202145008	0	0	250.0	5.1	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	34.6
20201202145012	0	0	250.0	4.6	600.0	11.0	1000.0	20.5	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145015	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145018	0	0	250.0	4.7	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145022	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.2
20201202145026	0	0	250.0	5.3	600.0	11.0	1000.1	20.8	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145029	0	0	250.0	5.4	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.6
20201202145032	0	0	250.0	5.6	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.2	424.6	35.4
20201202145035	0	0	250.0	4.4	600.0	10.9	1000.1	20.4	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145038	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	35.0
20201202145042	0	0	250.0	5.4	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	35.1
20201202145045	0	0	250.0	3.9	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145048	0	0	250.0	5.5	600.0	11.0	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145051	0	0	250.0	4.5	600.0	11.0	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	35.1
20201202145054	0	0	250.0	4.9	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.2	424.6	34.7
20201202145058	0	0	250.0	5.4	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145101	0	0	250.0	4.1	600.0	11.0	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	35.0
20201202145104	0	0	250.0	4.9	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.4
20201202145107	0	0	250.0	5.3	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.5
20201202145111	0	0	250.0	3.9	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145114	0	0	250.0	5.7	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.4	424.6	35.1
20201202145117	0	0	250.1	4.1	600.0	11.0	999.9	20.8	1180.0	41.6	823.0	69.4	424.6	34.7
20201202145120	0	0	250.0	5.0	600.0	11.0	999.9	20.7	1180.0	41.6	823.0	69.5	424.6	34.9
20201202145123	0	0	250.0	5.6	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145127	0	0	250.0	5.0	600.0	11.0	999.9	20.7	1180.0	41.6	823.0	69.4	424.6	35.1
20201202145130	0	0	250.0	4.8	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.6
20201202145133	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145138	0	0	250.0	4.9	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145141	0	0	250.0	5.0	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.4
20201202145145	0	0	250.0	5.3	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.7
20201202145148	0	0	250.0	4.4	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145151	0	0	250.0	4.9	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145157	0	0	250.0	4.8	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	35.1
20201202145200	0	0	250.0	4.4	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	35.2
20201202145204	0	0	250.0	5.3	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.5
20201202145207	0	0	250.0	4.8	600.0	10.9	1000.1	20.4	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145210	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.2	424.6	34.9
20201202145215	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145218	0	0	250.0	4.6	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145222	0	0	250.0	4.7	600.0	11.0	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145225	0	0	250.0	4.9	600.0	10.9	999.9	21.1	1180.0	41.6	823.0	69.4	424.6	34.6
20201202145228	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145233	0	0	250.0	4.7	600.0	11.0	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145236	0	0	250.0	4.4	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	34.9
20201202145239	0	0	250.1	3.9	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	35.0
20201202145242	0	0	250.0	4.3	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145245	0	0	250.0	4.8	600.0	10.9	999.9	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145249	0	0	250.0	5.2	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145252	0	0	250.0	4.0	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145255	0	0	250.0	5.5	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	35.1
20201202145258	0	0	250.1	4.2	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.5
20201202145301	0	0	250.0	4.9	600.0	11.0	1000.1	20.7	1180.0	41.6	823.0	69.4	424.6	34.5
20201202145305	0	0	250.0	5.1	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145308	0	0	250.0	4.4	600.0	11.0	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145311	0	0	250.0	5.5	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.2	424.6	34.8
20201202145314	0	0	250.0	4.4	600.0	11.0	1000.1	20.5	1180.0	41.6	823.0	69.2	424.6	34.5
20201202145317	0	0	250.0	4.7	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.4	424.6	35.1
20201202145321	0	0	250.1	5.0	600.0	10.9	999.9	20.5	1180.0	41.6	823.0	69.4	424.6	34.7
20201202145324	0	0	250.0	4.3	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	35.1
20201202145327	0	0	250.0	5.6	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	34.9
20201202145330	0	0	250.1	3.9	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145334	0	0	250.0	4.4	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145337	0	0	250.0	4.4	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	35.0
20201202145340	0	0	250.0	4.7	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145343	0	0	250.0	4.9	600.0	10.9	1000.1	20.4	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145348	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.6
20201202145351	0	0	250.0	4.7	600.0	10.9	1000.1	20.4	1180.0	41.6	823.0	69.3	424.6	35.0
20201202145354	0	0	250.0	4.2	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.4	424.6	34.6
20201202145357	0	0	250.0	4.7	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145401	0	0	250.0	4.9	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145405	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.3
20201202145408	0	0	250.0	4.6	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145412	0	0	250.0	4.2	600.0	10.9	1000.0	20.3	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145415	0	0	250.0	5.0	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145418	0	0	250.0	4.7	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145423	0	0	250.0	5.0	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145426	0	0	250.0	4.8	600.0	10.9	1000.0	20.4	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145429	0	0	250.0	4.2	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	35.0
20201202145433	0	0	250.0	5.0	600.0	10.9	999.9	20.6	1180.0	41.6	823.0	69.3	424.6	35.0
20201202145436	0	0	250.0	4.7	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.7
20201202145441	0	0	250.0	5.0	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.4	424.6	34.9
20201202145444	0	0	250.0	4.8	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	35.3
20201202145447	0	0	250.1	3.8	600.0	10.9	1000.0	21.1	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145450	0	0	250.0	5.5	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145453	0	0	250.0	4.5	600.0	10.9	1000.0	20.4	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145457	0	0	250.0	5.6	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145500	0	0	250.1	4.1	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145503	0	0	249.9	5.0	600.0	10.9	1000.1	20.4	1180.0	41.6	823.0	69.4	424.6	34.7
20201202145506	0	0	250.0	5.0	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145509	0	0	250.0	4.1	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.2	424.6	35.1
20201202145513	0	0	250.0	5.5	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.2	424.6	34.8
20201202145516	0	0	250.0	4.2	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145519	0	0	250.0	5.0	600.0	11.0	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145522	0	0	250.0	5.5	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.2	424.6	35.3
20201202145526	0	0	250.0	4.2	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	35.0
20201202145529	0	0	250.0	5.5	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	34.6
20201202145532	0	0	250.1	4.0	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145535	0	0	250.0	5.1	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.3
20201202145538	0	0	250.0	4.9	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	35.1
20201202145542	0	0	250.0	5.5	600.0	10.9	999.9	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145545	0	0	250.0	4.3	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	35.1
20201202145549	0	0	250.0	4.3	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	35.1
20201202145552	0	0	250.0	4.8	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145555	0	0	250.0	4.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.6
20201202145559	0	0	250.0	4.8	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145602	0	0	250.0	4.9	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145606	0	0	250.0	4.4	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145610	0	0	250.0	4.9	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.4	424.6	34.6
20201202145613	0	0	250.0	4.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202145617	0	0	250.0	4.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145620	0	0	250.0	5.0	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145624	0	0	250.0	4.5	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.6
20201202145627	0	0	250.0	4.6	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145630	0	0	250.0	4.8	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	35.0
20201202145634	0	0	250.0	4.8	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.2	424.6	35.1
20201202145638	0	0	250.0	4.8	600.0	11.0	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	35.2
20201202145641	0	0	250.0	4.3	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145645	0	0	250.0	4.9	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202145648	0	0	250.0	4.8	600.0	11.0	1000.0	21.0	1180.0	41.6	823.0	69.3	424.6	35.0
20201202145652	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.2
20201202145655	0	0	250.0	4.8	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.9
20201202145659	0	0	250.0	5.3	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.5
20201202145702	0	0	250.0	5.6	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.2	424.6	35.0
20201202145705	0	0	250.0	3.9	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.2	424.6	34.8
20201202145708	0	0	249.9	5.3	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
